Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A0P1H4W1	A0A0P1H759	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G6R0P5	A0A1G6R0R4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2U2CAP2	A0A2U2CAP1	PF00361-PF00662	1	#FF0000	01	normal-normal
D0CPC5	D0CPC6	PF00361-PF00662	1	#FF0000	01	complement-complement
B7QZF3	B7QZF2	PF00361-PF00662	1	#FF0000	01	normal-normal
I7F4Z2	I7E6R0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0P7WGS9	A0A0P7VRW6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0C9NDI8	A0A0C9N9D2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0Q8BSE8	A0A0Q8BSP8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0N0K4I0	A0A0N1LIK4	PF00361-PF00662	1	#FF0000	01	complement-complement
I4W5N0	I4W5N1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A081B8I3	A0A081B8I2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A074MYW5	A0A074N108	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0P7WDS5	A0A0P7WQ61	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1A7BL60	A0A1A7BJK9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M7SA97	A0A1M7SB91	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A074MKM4	A0A074LVR6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A109LNT6	A0A109LP05	PF00361-PF00662	1	#FF0000	01	complement-complement
A9D6L3	A9D6L4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2G1QN58	A0A2G1QN07	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A238KEX4	A0A238KG55	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Y5RUD0	A0A1Y5RVX3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1N7N8G4	A0A1N7N8U1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1N6GYA8	A0A1N6GY15	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0L6CTD8	A0A0L6CTP3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2E6Y6T6	A0A2E6Y6S2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A127CQV4	A0A127CR26	PF00361-PF00662	1	#FF0000	01	normal-normal
A0NXP3	A0NXP4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A222F943	A0A222F860	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A257GNT2	A0A257GPW3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A257EW46	A0A257EWE2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M7KPW0	A0A1M7KQ11	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2N4YC20	A0A2N4YBY5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1N7N488	A0A1N7N478	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H8C078	A0A1H8C0L9	PF00361-PF00662	1	#FF0000	01	complement-complement
K2JTV4	K2JWC8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2M8MUY2	A0A2M8MV49	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2V2L704	A0A2V2LCZ1	PF00361-PF00662	1	#FF0000	15	normal-normal
A0A2V2L704	A0A2V2L6Z2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A255YZ64	A0A255YZ86	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2N3EXC0	A0A2N3EWW9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6VYG8	A0A1H6W9T0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A285T5Z3	A0A285T601	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H2SE30	A0A1H2SE44	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3WU10	A0A1H3WU37	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S5JI27	A0A2S5JHE5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Y5S375	A0A1Y5S4S6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M7TC19	A0A1M7TC10	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1X4NHZ7	A0A1X4NI53	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1X4NZT0	A0A1X4NZL3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M5SGH7	A0A1M5SH60	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2U2N3I8	A0A2U2N2T8	PF00361-PF00662	1	#FF0000	01	complement-complement
U5T4D7	U5T0Z4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S0UR62	A0A2S0UKP3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T4YFE6	A0A2T4YFD1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W1QLZ0	A0A0W1QLY6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2U0SFA3	A0A2U0SFF4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A196N3F7	A0A196N4K7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2K8K8N4	A0A2K8KD17	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2R8A6M5	A0A2R8A6P8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A099TCM5	A0A099TFD1	PF00361-PF00662	1	#FF0000	01	complement-complement
F9ZLA3	F9ZLA2	PF00361-PF00662	1	#FF0000	01	normal-normal
F9ZLI8	F9ZLI9	PF00361-PF00662	1	#FF0000	01	complement-complement
G0JTA9	G0JTA8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1C2IPF2	A0A1C2IPT6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2I1DQC8	A0A2I1DQF6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W1RRU5	A0A0W1RRT7	PF00361-PF00662	1	#FF0000	01	complement-complement
D0KWS7	D0KWS8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1Z4VT14	A0A1Z4VT08	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A095B7Q0	A0A095B4N7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A246JRN5	A0A246JT13	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1C2DP74	A0A1C2DNC2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0D2VPQ5	A0A0D2WDY8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A257KY57	A0A257KVE7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1L3ZXK4	A0A1L3ZXL7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2N3DCA4	A0A2N3DCA3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0F5PEJ3	A0A0F5PBX7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1Y2QWT6	A0A1Y2QVG2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A257ENJ7	A0A257EPW6	PF00361-PF00662	1	#FF0000	01	normal-normal
A4YQE4	A4YQE3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0A8K3K8	A0A0A8K3Y7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I4AXD6	A0A1I4AXW2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T1HNN5	A0A2T1HNM6	PF00361-PF00662	1	#FF0000	01	complement-complement
A4Z142	A4Z143	PF00361-PF00662	1	#FF0000	01	complement-complement
A5V003	A5V004	PF00361-PF00662	1	#FF0000	01	complement-complement
A9WCK3	A9WCK4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1U7JLQ9	A0A1U7JLV5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1X7KH24	A0A1X7KGQ7	PF00361-PF00662	1	#FF0000	01	complement-complement
E4TLT9	E4TLT8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2D8SL69	A0A2D8SL47	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2U2XD93	A0A2U2XD17	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6WGR4	A0A1H6WBH1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M7KFF8	A0A1M7KFH8	PF00361-PF00662	1	#FF0000	01	normal-normal
R7ZSY3	R7ZT52	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2R3Z4G3	A0A2R3Z4B6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2P8CAN8	A0A2P8CAP3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2G2FLH2	A0A2G2FK59	PF00361-PF00662	1	#FF0000	01	complement-complement
K9HAS4	K9GSG2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0X7BEK2	A0A0X7BEJ9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1C2FXF5	A0A1C2FX73	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2U3D613	A0A2U3D605	PF00361-PF00662	1	#FF0000	01	normal-normal
J9ZCX0	J9ZBR8	PF00361-PF00662	1	#FF0000	01	normal-normal
J9ZCX0	J9ZED9	PF00361-PF00662	1	#FF0000	06	normal-normal
J9ZDQ4	J9ZBR8	PF00361-PF00662	1	#FF0000	08	normal-normal
J9ZDQ4	J9ZED9	PF00361-PF00662	1	#FF0000	01	normal-normal
B7JB00	B7JB01	PF00361-PF00662	1	#FF0000	01	complement-complement
G0JL02	G0JL03	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M4WPG7	A0A1M4WNY1	PF00361-PF00662	1	#FF0000	01	complement-complement
I0IMI9	I0IMJ0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S3QCJ4	A0A2S3QCL5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A149W153	A0A149W169	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1Y0GAW9	A0A1Y0G967	PF00361-PF00662	1	#FF0000	01	normal-normal
I0IQG5	I0IQG6	PF00361-PF00662	1	#FF0000	01	complement-complement
F9U7C4	F9U7C5	PF00361-PF00662	1	#FF0000	01	complement-complement
G2E6S5	G2E6S4	PF00361-PF00662	1	#FF0000	01	normal-normal
V4JC32	V4J2Q7	PF00361-PF00662	1	#FF0000	01	complement-complement
V4L270	V4IML5	PF00361-PF00662	1	#FF0000	01	normal-normal
H8Z8C1	H8Z8C2	PF00361-PF00662	1	#FF0000	01	complement-complement
W0E2R0	W0DY22	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A191ZK07	A0A191ZDP4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1A6C743	A0A1A6C728	PF00361-PF00662	1	#FF0000	15	complement-normal
A0A1A6C743	A0A1A6C731	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0R0LRU4	A0A0R0LRK9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A139BR49	A0A139BS00	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1E4NX92	A0A1E4NWP8	PF00361-PF00662	1	#FF0000	06	normal-normal
A0A1E4NX92	A0A1E4NWS0	PF00361-PF00662	1	#FF0000	01	normal-normal
L0GY02	L0H0Q0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2K8UHK9	A0A2K8UHH1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0A1H2H7	A0A0A1H786	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0K6HSG1	A0A0K6HT64	PF00361-PF00662	1	#FF0000	01	complement-complement
D5X5W2	D5X5W1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I7BX02	A0A1I7BWZ0	PF00361-PF00662	1	#FF0000	01	normal-normal
C6HUB5	C6HUB6	PF00361-PF00662	1	#FF0000	01	complement-complement
A4ACB6	A4ACB5	PF00361-PF00662	1	#FF0000	01	complement-complement
B8KXA4	B8KXA5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H2IPM5	A0A1H2IPV0	PF00361-PF00662	1	#FF0000	01	normal-normal
R0EIG4	R0CWT6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1T4XG62	A0A1T4XGM0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A257M2D1	A0A257M2F5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A146G6D8	A0A146G3F4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2E1EJC0	A0A2E1EJD0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A068YQL2	A0A068YI24	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A239KBK1	A0A239KCU9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W8J9R5	A0A0W8J9U2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2N5X7P3	A0A2N5X6Z0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2T6E400	A0A2T6E404	PF00361-PF00662	1	#FF0000	01	normal-normal
W6LQ83	W6LSY3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I4X7P1	A0A1I4X7R8	PF00361-PF00662	1	#FF0000	01	complement-complement
L8MR93	L8MQ89	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A126ZBX7	A0A126ZDI2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A084IN95	A0A084IN94	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A259B656	A0A259B679	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I3SH97	A0A1I3SGB0	PF00361-PF00662	1	#FF0000	01	normal-normal
F0SR96	F0SR95	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2WIV2	A0A2A2WIX0	PF00361-PF00662	1	#FF0000	01	complement-complement
M5T7I0	M5THM3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0J1BE52	A0A0J1BE57	PF00361-PF00662	1	#FF0000	01	complement-complement
Q7UXT7	Q7UXT4	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A0A0HSH5	A0A0A0HRJ0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T0RLN1	A0A2T0RLM6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2T0RLN1	A0A2T0RLQ2	PF00361-PF00662	1	#FF0000	04	complement-complement
A0A1J0VF53	A0A1J0VFA3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2N0G4G2	A0A2N0G4D5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H0F5C4	A0A1H0F592	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A072N5B3	A0A072N664	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1D9GJF6	A0A1D9GJH4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0P7Z6B2	A0A0P8B9D6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A137S3B2	A0A137S3B1	PF00361-PF00662	1	#FF0000	01	complement-complement
A1U0D8	A1U0D7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T1KRA6	A0A2T1KR49	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I4ZN04	A0A1I4ZME4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1V2DTM7	A0A1V2DTQ1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2E5SAB3	A0A2E5S8X5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0J7LZL4	A0A0J7J8M9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A212U934	A0A212U9G8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2G1VH80	A0A2G1VHR7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6G9N7	A0A1I6G9U1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M6UA37	A0A1M6UAA0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A285Q0V1	A0A285Q118	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0P7ZD07	A0A0P7X662	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I0GDK9	A0A1I0GDK6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I3WA20	A0A1I3WBD5	PF00361-PF00662	1	#FF0000	01	complement-complement
M1F825	M1FCJ8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2I247	A0A2A2I163	PF00361-PF00662	1	#FF0000	01	complement-complement
E0THE8	E0THE7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Y6C5H4	A0A1Y6CBM4	PF00361-PF00662	1	#FF0000	01	complement-complement
H2CAD6	H2CAD5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G4SIM4	A0A1G4SJ14	PF00361-PF00662	1	#FF0000	01	complement-complement
E8R1W6	E8R1W7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A168UE65	A0A168UE50	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H3ZJW4	A0A1H3ZJV6	PF00361-PF00662	1	#FF0000	01	complement-normal
A0A285P2K4	A0A285P2I7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W1S0Z5	A0A0W1S0B8	PF00361-PF00662	1	#FF0000	01	complement-complement
M0HI96	M0HKG1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G7QW24	A0A1G7QU60	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Q1FIG1	A0A1Q1FNU5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G8WBI1	A0A1G8WBT3	PF00361-PF00662	1	#FF0000	01	complement-complement
C7P0S8	C7P0S7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H1BT43	A0A1H1BT63	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I2NMK6	A0A1I2NEY1	PF00361-PF00662	1	#FF0000	01	normal-normal
M0P9X2	M0PA90	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6J4X5	A0A1I6J595	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A2FCD8	A0A2A2FD83	PF00361-PF00662	1	#FF0000	01	normal-normal
D4GWQ7	D4GWQ8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M5PR91	A0A1M5PPS6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G9ZLV2	A0A1G9ZM84	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A285NSU3	A0A285NUC7	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5V6U6	Q5V6U5	PF00361-PF00662	1	#FF0000	01	complement-complement
M1XTE3	M1Y586	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A256HEM9	A0A256HEN9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H3HNJ8	A0A1H3HNY2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A256IRP7	A0A256IRY7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6FMH5	A0A1I6FMB5	PF00361-PF00662	1	#FF0000	01	complement-complement
F7PN10	F7PN53	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0U5H5L0	A0A0U5H6N8	PF00361-PF00662	1	#FF0000	01	complement-complement
U1NPR8	U1P6W7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H6J8P2	A0A1H6IZW1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6J8P2	A0A1H6J3N1	PF00361-PF00662	1	#FF0000	13	complement-normal
M0FDZ7	M0FA75	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G9YPG1	A0A1G9YR90	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H6W412	A0A1H6W4C7	PF00361-PF00662	1	#FF0000	01	complement-complement
U1PHX4	U1QVY1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3IQN9	A0A1H3IRC7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6AU70	A0A1H6AUL9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A5QX87	A0A2A5QXJ8	PF00361-PF00662	1	#FF0000	01	complement-complement
I7BH00	I7CNL2	PF00361-PF00662	1	#FF0000	01	complement-complement
L0JSR6	L0JS15	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A063ZIT4	A0A063ZGT8	PF00361-PF00662	1	#FF0000	01	normal-normal
L9XTM6	L9XU20	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H9JK61	A0A1H9JJR6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0QD41	A0A1I0QD30	PF00361-PF00662	1	#FF0000	01	normal-normal
D2RUC9	D2RUD0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H1HLL9	A0A1H1HM15	PF00361-PF00662	1	#FF0000	01	complement-complement
M0LDR9	M0LF34	PF00361-PF00662	1	#FF0000	01	complement-complement
L0JTH7	L0JUT3	PF00361-PF00662	1	#FF0000	01	normal-normal
M0LR01	M0LS43	PF00361-PF00662	1	#FF0000	01	complement-complement
Q3IMN8	A0A1U7EZ93	PF00361-PF00662	1	#FF0000	01	normal-normal
F8D406	F8D405	PF00361-PF00662	1	#FF0000	01	normal-normal
M0AIC8	M0AJ99	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A202E6U9	A0A202E576	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I6LUM0	A0A1I6LUX0	PF00361-PF00662	1	#FF0000	01	complement-complement
M0CM19	M0CPH1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3WW76	A0A1H3WXE6	PF00361-PF00662	1	#FF0000	01	normal-normal
U3A1E8	U3A9M5	PF00361-PF00662	1	#FF0000	01	normal-normal
Q18H12	Q18H13	PF00361-PF00662	1	#FF0000	01	normal-normal
U1NDJ3	U1PM71	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0P8K9	A0A1I0P910	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A8CWE9	A0A2A8CWS9	PF00361-PF00662	1	#FF0000	01	complement-complement
Q2S0W8	Q2S0W7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2H3P1H3	A0A2H3P7X3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A162NPR0	A0A162NPR7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S7SQ39	A0A2S7SQ06	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2E3LXB2	A0A2E3LXC7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A061JI62	A0A061JIU9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S5R914	A0A2S5R8S7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0Q9YGI5	A0A0Q9YGG4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0SK85	A0A0W0SKC2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0TMB0	A0A0W0TNA7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0XKJ4	A0A0W0XKT8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W1ALK4	A0A0W1ALX1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W1AKL7	A0A0W1AKK8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W0WZD6	A0A0W0WZF2	PF00361-PF00662	1	#FF0000	01	complement-complement
D3HJC9	D3HJC8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0XMT4	A0A0W0XMR5	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5ZYZ0	Q5ZYY9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A098GGG5	A0A098GGE1	PF00361-PF00662	1	#FF0000	01	complement-complement
I2GIR7	I2GIR8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W0TXM0	A0A0W0TXF8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A090D0J7	A0A090D2Q0	PF00361-PF00662	1	#FF0000	01	normal-normal
F8L9G6	F8L5J1	PF00361-PF00662	1	#FF0000	01	complement-complement
V4XTG6	V4Y3B2	PF00361-PF00662	1	#FF0000	01	normal-normal
V5A4R8	V4XPU0	PF00361-PF00662	1	#FF0000	01	normal-normal
C5DAT8	C5DAT7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0T6BMV5	A0A0T6BN26	PF00361-PF00662	1	#FF0000	01	complement-complement
Q65MD5	Q65MD4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A101XQE9	A0A101XQI4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A077J621	A0A077J677	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0D1V3Z2	A0A0D1XPE3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0K9HC39	A0A0K9H4L2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A150KZF8	A0A150KZF0	PF00361-PF00662	1	#FF0000	01	normal-normal
O34688	P39755	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0II24	A0A1I0IID1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0A5G0M3	A0A0A5FV08	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H9FAN1	A0A1H9F8R9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H8B172	A0A1H8B0Z7	PF00361-PF00662	1	#FF0000	01	complement-complement
Q81BL2	Q81BL1	PF00361-PF00662	1	#FF0000	01	complement-complement
Q81NL0	A0A0F7RA26	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S1AA67	A0A2S1A8M4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A268E8W2	A0A268E8X2	PF00361-PF00662	1	#FF0000	01	normal-normal
W4QDC5	W4QBM6	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A268I8H0	A0A268I8F7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0J1IRG5	A0A0J1IRG6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H8FUY6	A0A1H8FVD7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A235BBC7	A0A235BCF3	PF00361-PF00662	1	#FF0000	01	complement-complement
K6DDZ6	K6C5X9	PF00361-PF00662	1	#FF0000	01	complement-complement
W1SJZ2	W1SJJ8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0A0E348	A0A0A0E5G7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2B2CD93	A0A2B2C5P1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1S2R4J9	A0A1S2R541	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2C1Z7N8	A0A2C1Z7M9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0A6VDE6	A0A0A6VBH4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I2DKK5	A0A1I2DKC4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A090IRQ5	A0A090IYX6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A150MNB4	A0A150MN80	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5L2V2	Q5L2V3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A160F8G6	A0A160FCM3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A165WFS7	A0A165WI99	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M6L8Z7	A0A1M6L8W7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A151A2K2	A0A151A302	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A143HDZ0	A0A143HEQ3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0D0QZV7	A0A0D0RRN3	PF00361-PF00662	1	#FF0000	01	normal-normal
